test_darkspots.jpg,Puffy Eyes,57.2
test_darkspots1.jpg,Puffy Eyes,56.8
test_puffyeyes.jpg,Puffy Eyes,57.1
test_wrinkles.jpg,Puffy Eyes,57.2
test_clear.jpg,Puffy Eyes,56.5
test_darkspots.jpg,Puffy Eyes,56.9
test_darkspots1.jpg,Puffy Eyes,56.8
test_puffyeyes.jpg,Puffy Eyes,57.1
test_clear.jpg,Puffy Eyes,56.5
test_puffyeyes.jpg,Dark Spots,27.9
test_darkspots.jpg,Dark Spots,27.9
